account	component	year	tot_emp	labor	gfcf
561	43-9041	2000	1.9021132772095845e-5	4.845281821116555	8.074840750715264
561	43-9041	2001	8.023475979687642e-5	19.531983810360494	33.3447865581698
561	43-9041	2002	9.809730232418609e-5	24.164025735448032	42.813267515421174
561	43-9041	2003	7.794062849335487e-5	18.41291409697551	33.40409618600855
561	43-9041	2004	6.787449893876551e-5	18.57410836890707	34.24116195867862
561	43-9041	2005	8.4607195786339e-5	26.510120840706808	49.492274474354446
561	43-9041	2006	8.864850460034071e-5	28.583433042730977	54.01376679773899
561	43-9041	2007	8.769087552010205e-5	30.126146312421433	57.48525472776397
561	43-9041	2008	0.00010671460189884649	36.23309625052016	69.898309763472
561	43-9041	2009	0.00012441197192975507	37.893532785906075	73.60407269669255
561	43-9041	2010	0.00011189133255491606	36.29806099348512	70.81398528505675
561	43-9041	2011	0.00010245709428794484	35.80182069125058	71.37240085213786
561	43-9041	2014	0.00021831569819185919	84.18505557390421	175.33468322659792
561	43-9041	2015	0.00026382272489780865	111.29845257169603	234.61908272808532
561	43-9041	2016	0.0002665052067220943	117.24149153364375	250.8850476127521
561	43-9041	2017	0.0002850771719644965	131.53550428892123	284.5117292991898
561	43-9041	2020	0.00021788474922106204	101.13579005877519	221.08330185532336
561	43-9041	2021	0.0001944099141664213	101.08250202239411	220.00682674977608
561	43-9041	2022	0.0001648472457731992	91.97831391843528	200.89682031854974
561	45-2011	1997	1.8163221909863096e-6	0.3558761276535464	0.5408098578896021
561	45-2011	1998	1.8163221909863096e-6	0.39471647221725636	0.6147633066225173
561	45-2011	1999	1.8163221909863096e-6	0.42348748686459553	0.6785224284414866
561	45-2011	2000	6.288647768660523e-7	0.16101491569003862	0.26833729196525724
561	45-2011	2001	2.8369771409782267e-6	1.1364447799754804	1.9401259488720226
561	45-2011	2002	4.499876253403031e-7	0.1714702452197655	0.3038070543336381
561	45-2011	2003	7.763010806111041e-7	0.24256250821683176	0.44004883273340534
561	45-2011	2004	8.345225279356416e-7	0.28023417867806194	0.5166085880351423
561	45-2011	2006	4.214882887439513e-6	1.665741118524217	3.1477307917095314
561	45-2011	2007	3.085895912730864e-6	1.3049010869290967	2.4899491159188343
561	45-2011	2008	1.6836041561711215e-6	0.7398626401221238	1.4272903326867628
561	45-2011	2021	6.160009954576087e-7	0.29424937279505714	0.6404359754313405
561	45-2011	2022	3.453503752231827e-7	0.1394865956353585	0.30466326622439066
561	45-2011	2023	1.2856459962061755e-6	1.1390437150765274	2.499501229976866
561	47-4011	1997	3.4391527010543885e-5	10.714124664197685	16.28180084812297
561	47-4011	1998	3.4391527010543885e-5	11.883464952347337	18.50826788960762
561	47-4011	1999	3.4391527010543885e-5	12.749654656274723	20.427821145827266
561	47-4011	2000	5.6933108652572195e-5	22.166696142801317	36.941616180618276
561	47-4011	2001	0.00020549006985460836	68.73653091479677	117.3462447212952
561	47-4011	2002	0.00020069448090177523	70.52623146569324	124.95676207486271
561	47-4011	2003	0.00026549496956899764	92.19145841496662	167.25067679144826
561	47-4011	2004	0.00012517837919034624	49.254113249500385	90.79940933964082
561	47-4011	2005	7.430960945708062e-5	34.73108592393701	64.8401585065747
561	47-4011	2006	8.320994603590265e-5	38.92700083762177	73.5598814262586
561	47-4011	2007	6.0174970298251844e-5	32.00482580655583	61.070060037815
561	47-4011	2008	8.469823985660872e-5	41.70110097991204	80.44679520674065
561	47-4011	2009	9.702153779137398e-5	45.38915707099202	88.16350894412946
561	47-4011	2010	9.653948745503313e-5	47.52906370345071	92.7245788228956
561	47-4011	2011	7.61934447662463e-5	40.7906276702709	81.3177925837823
561	47-4011	2012	5.745813422493765e-5	31.27126756330972	63.09102967012777
561	47-4011	2013	4.6958196593010385e-5	25.900993134048026	53.02751226694743
561	47-4011	2014	5.629045876723895e-5	30.85927687062926	64.27152061405631
561	47-4011	2015	5.9747364538832716e-5	35.76146054926457	75.38578369434384
561	47-4011	2016	7.294586959060033e-5	44.1664577665015	94.51179539502535
561	47-4011	2017	8.469865144256295e-5	59.940000480723455	129.65041859349353
561	47-4011	2018	0.00011346656530983714	83.49485582646355	181.97541122013766
561	47-4011	2019	0.00011374393935576297	90.51804632056208	198.03075086350538
561	47-4011	2021	0.0001559714520498665	113.06704683930494	246.0912787810969
561	47-4011	2022	0.00014642855909462947	96.03560742728735	209.75866318457886
561	47-4011	2023	0.00013674598323283867	102.8799920874737	225.7583825440572
561	53-2022	1997	1.81221699266414e-6	0.2887337194611447	0.4387763877821373
561	53-2022	1998	1.81221699266414e-6	0.32024613706829025	0.49877719328831943
561	53-2022	1999	1.81221699266414e-6	0.3435889842734968	0.5505070143183189
561	53-2022	2000	1.0327627343836136e-6	0.22572744517623203	0.3761831076409617
561	53-2022	2001	1.1510988594793434e-6	0.27238472532558033	0.46501218800260463
561	53-2022	2003	9.31561296733325e-7	0.37977852563876213	0.6889815665789448
561	53-2022	2007	1.5429479563654316e-6	0.7047133053611547	1.3446998314559535
561	53-2022	2008	1.942620180197448e-6	0.8812107532036718	1.6999690495246724
561	53-2022	2009	2.970047075246143e-6	1.1947631562822343	2.32069769549265
561	53-2022	2010	1.328525056720639e-6	0.6025185370953176	1.1754550422817263
561	53-2022	2011	2.5975037988493057e-6	1.57486014770897	3.1395484245808443
561	53-2022	2016	3.7917407460460573e-6	2.944964560493079	6.301929157606743
561	53-2022	2017	3.372955145942772e-6	2.639562978311494	5.709383421710696
561	53-2022	2018	4.478943367493571e-6	3.0754818751162842	6.7029528152916695
561	53-2022	2019	3.0595679889999527e-6	2.2119604416444787	4.83921389098433
561	53-6041	2002	1.8749484389179298e-6	0.40413862509709036	0.7160435624025139
561	53-6041	2003	1.5526021612222084e-6	0.4005822444091838	0.7267229810652039
561	53-6041	2004	2.086306319839104e-6	0.5589558078146819	1.0304288078326072
561	53-6041	2007	6.750397309098765e-6	2.2447968208249804	4.283412678109202
561	53-6041	2008	7.446710690756883e-6	2.8937516303965896	5.582419632081793
561	53-6041	2009	1.0312663455715773e-5	3.3995103658862913	6.603179743560864
561	53-6041	2013	2.6530054572322256e-6	1.0098107248417838	2.0674014437095787
561	53-6041	2023	5.551653165435758e-6	2.8898125454652153	6.341363299921809
562	11-3031	1997	0.0007189823735660599	19.059152525311713	28.963385761982178
562	11-3031	1998	0.0007189823735660599	20.050940948311112	31.22895451774276
562	11-3031	1999	0.0007189823735660599	21.01422970398294	33.66953360568298
562	11-3031	2000	0.0006098450778732583	18.296284796133335	30.491433009043053
562	11-3031	2001	0.0005612217315195771	17.600180932653874	30.046834068806326
562	11-3031	2002	0.000653158689468694	23.303171459385258	41.288025620036045
562	11-3031	2003	0.0005568003210380229	21.201860849280102	38.46371060016266
562	11-3031	2004	0.00039418023330342264	16.007816896287224	29.51023220410421
562	11-3031	2005	0.0003304990069513406	14.615664773492727	27.28627669943014
562	11-3031	2006	0.00026799273441920014	13.28081725574155	25.096599315505934
562	11-3031	2007	0.0002910138452041506	14.368178743769015	27.416663468803883
562	11-3031	2008	0.0003408600604055803	18.38378961109997	35.464698130641175
562	11-3031	2009	0.0003823870220162225	20.000788739287984	38.84936030311965
562	11-3031	2010	0.0004276488043288532	29.931817508657236	58.39406366619659
562	11-3031	2011	0.0003985302430751837	23.624491841867115	47.09639535393423
562	11-3031	2012	0.0004107001067820278	26.934659290764863	54.34174949985854
562	11-3031	2013	0.00034598789720767417	24.826460023726963	50.827603661362396
562	11-3031	2014	0.00031440700451048026	24.11704403729704	50.22927463567727
562	11-3031	2015	0.00028559666546596	20.559395857540586	43.33956570000373
562	11-3031	2016	0.00027368100957883535	20.98647832765027	44.90896137179919
562	11-3031	2017	0.00031030357409899805	25.599526543315154	55.37186028557735
562	11-3031	2018	0.0003221034548577973	28.156261172903267	61.36602254886109
562	11-3031	2019	0.0003202552859340205	29.11509675483092	63.69651916043445
562	11-3031	2020	0.00029796276620316903	28.336919584013447	61.944636437819504
562	11-3031	2021	0.0002519749387087987	24.95917927700197	54.323841625877435
562	11-3031	2022	0.00030955380805491596	34.128547183985596	74.54275164724545
562	11-3031	2023	0.00028341257812013366	32.995248681898396	72.40430158403245
562	11-3051	1997	8.758148461399068e-6	0.21619082928442504	0.3285360342466343
562	11-3051	1998	8.758148461399068e-6	0.22744083430737533	0.35423472087282537
562	11-3051	1999	8.758148461399068e-6	0.23836756332391898	0.3819185759789375
562	11-3051	2000	9.207471199083623e-7	0.021209319447281775	0.0353461126288796
562	11-3051	2001	0.00014024519765192006	5.073254757095902	8.661004364587388
562	11-3051	2002	2.106963514415142e-5	0.7385302005722066	1.3085108992799739
562	11-3051	2003	9.029194395211182e-5	3.4235376882619244	6.210868178324439
562	11-3051	2004	8.011793359825664e-5	3.499326656418956	6.450969726726822
562	11-3051	2005	6.82720953326713e-5	2.8969961437596674	5.408460005129012
562	11-3051	2006	0.00010719709376768009	4.7565045899222245	8.988309042806542
562	11-3051	2007	0.00012052088538757752	5.632297728952528	10.747278005416378
562	11-3051	2008	0.00011505824823817057	5.763022342151804	11.117612418777314
562	11-3051	2009	8.69061413673233e-5	4.266417120335229	8.287051979391189
562	11-3051	2010	9.600279280851807e-5	5.793663956567707	11.302874669822888
562	11-3051	2011	0.00010175240248728094	5.1340096053289725	10.2348591344075
562	11-3051	2012	9.856802562768667e-5	5.171285704308782	10.433275182808794
562	11-3051	2013	9.226343925537977e-5	5.3294160281670795	10.910997595601774
562	11-3051	2014	8.224993366940834e-5	4.969096427787484	10.349282804994791
562	11-3051	2015	7.461534503164719e-5	4.597578563733467	9.691775945389647
562	11-3051	2016	7.60225026607876e-5	4.782528755033774	10.2341324621556
562	11-3051	2017	6.729475100942126e-5	4.536109987413016	9.81162085314561
562	11-3051	2018	7.396449704142012e-5	5.191532966200436	11.314844933091008
562	11-3051	2019	8.494226221905921e-5	5.819948138228333	12.73258478998136
562	11-3051	2020	9.470134429713124e-5	7.019600090517485	15.344878057645412
562	11-3051	2021	7.264142377190592e-5	4.982821915880709	10.845149417940675
562	11-3051	2022	9.992614154755182e-5	7.843802250531279	17.13224415851551
562	11-3051	2023	9.966156593235471e-5	8.457166404520876	18.55828494589318
562	13-1081	2004	4.4866042815023716e-5	1.275470871480089	2.3513163494316642
562	13-1081	2007	0.00011170228401775479	4.692063301244191	8.953168164080921
562	13-1081	2008	7.478786135481087e-5	2.8887960763578686	5.572859730028345
562	13-1081	2009	5.214368482039397e-5	1.9763712812058138	3.838886605780739
562	13-1081	2010	6.98202129516495e-5	3.4695733046883905	6.768799936385783
562	13-1081	2011	9.609949123798756e-5	3.9215838498883127	7.81783856534146
562	13-1081	2012	0.00011499602989896776	5.1397831788225075	10.369717581054575
562	13-1081	2013	0.00010311796152071856	4.638813485984935	9.497116105126844
562	13-1081	2014	8.490315733616345e-5	3.9602314866497714	8.248090216038024
562	13-1081	2015	7.204240209952143e-5	3.364950780303658	7.093375040335196
562	13-1081	2016	0.00011149967056915515	4.71147178632506	10.082077667010077
562	13-1081	2017	0.00011465031653456956	5.1666902995646	11.175568146632218
562	13-1081	2018	0.00012406947890818859	5.770093205841944	12.575805701059846
562	13-1081	2019	0.00012396978810349181	6.880851842673076	15.053575639044155
562	13-1081	2020	0.0001432069108883448	7.945367195363251	17.368609203359508
562	13-1081	2021	0.00013620266957232362	8.225743877962099	17.903393485906278
562	13-1081	2022	0.00013468306034670026	8.603213181921905	18.79093124389539
562	13-1081	2023	0.00014533978365135062	8.351395838415533	18.326183529085053
562	13-1161	1997	2.2372154779955746e-6	0.04252038934819984	0.06461643233118772
562	13-1161	1998	2.2372154779955746e-6	0.04473303914157159	0.06967084728810256
562	13-1161	1999	2.2372154779955746e-6	0.046882107044329206	0.07511570497086016
562	13-1161	2000	3.2083397705334015e-6	0.06823751274424551	0.11372033020521205
562	13-1161	2001	6.816693244618304e-6	0.15817285586139984	0.2700309486841209
562	13-1161	2003	1.6720730361502192e-5	0.45615254456066795	0.8275367708634441
562	13-1161	2004	1.922830406358159e-5	0.5190640479554282	0.9568887927197419
562	13-1161	2005	1.5516385302879844e-5	0.44359422127816756	0.8281549181407369
562	13-1161	2006	1.7866182294613346e-5	0.4919942176934541	0.9297155069022888
562	13-1161	2007	2.0576736529586406e-5	0.564410548100484	1.076980898655981
562	13-1161	2008	3.164101826549691e-5	0.8698839170784182	1.6781181236570908
562	13-1161	2009	4.634994206257242e-5	1.2645104529816187	2.456174245690912
562	13-1161	2010	6.691103741199743e-5	2.4782666462059932	4.834857097418417
562	13-1161	2011	9.327303561334088e-5	2.8994654015448407	5.7802034338029245
562	13-1161	2012	0.0001095200284752074	3.8283687673423294	7.723886695657228
562	13-1161	2013	0.00011397248378605736	3.9951862702431424	8.179407942298765
562	13-1161	2014	0.0001008224993366941	3.771153270318036	7.854291471836072
562	13-1161	2015	8.748005969227602e-5	3.0997058631651884	6.534234120408869
562	13-1161	2016	9.122700319294512e-5	3.487712880786083	7.463356195059408
562	13-1161	2017	9.720352923583071e-5	3.9893082514521545	8.628886896081768
562	13-1161	2018	0.0001097537698033976	4.330098576757513	9.43736546796258
562	13-1161	2019	0.0001216740512867605	4.752367884353478	10.39698732764567
562	13-1161	2020	0.00014551669977364067	5.842766271727853	12.772313921429951
562	13-1161	2021	0.000188413692908381	7.417633718697473	16.144535639622667
562	13-1161	2022	0.00019767997567015687	8.88837973575022	19.413785169833954
562	13-1161	2023	0.00017233145775803004	8.879215080348395	19.484422521104786
562	13-2011	1997	0.0015454831224647725	28.88633659910381	43.89734061150888
562	13-2011	1998	0.0015454831224647725	30.38950596530764	47.331070499571815
562	13-2011	1999	0.0015454831224647725	31.84948080949412	51.03004866438515
562	13-2011	2000	0.0014526820025307701	31.10352255056277	51.83516679824386
562	13-2011	2001	0.001495789320141074	33.75215814851749	57.62131078272356
562	13-2011	2002	0.0018330582575411735	46.60950053007937	82.58164582348944
562	13-2011	2003	0.0017356118115239275	45.64534547849657	82.80826721815548
562	13-2011	2004	0.0018939879502627868	52.377474321014695	96.55729069690601
562	13-2011	2005	0.0018898957298907645	58.66716467574458	109.52690235593388
562	13-2011	2006	0.0018491498674924813	61.94082772968006	117.04883102209075
562	13-2011	2007	0.0017196272671154353	60.01711686017698	114.52175844046563
562	13-2011	2008	0.0016654681432475191	61.026313811147375	117.72761999143783
562	13-2011	2009	0.0015730011587485515	54.91362164900651	106.66374715517303
562	13-2011	2010	0.0015447722115552454	71.94334462055417	140.35446544188906
562	13-2011	2011	0.001611079706048615	61.19352898141531	121.99181482091066
562	13-2011	2012	0.0017331544506201573	68.10781056471791	137.41022452660917
562	13-2011	2013	0.001677023689994844	68.1015008542687	139.42527814503413
562	13-2011	2014	0.0016954099230565138	72.57883198875243	151.16206111585763
562	13-2011	2015	0.0014202644985334225	60.92568871429302	128.43241635831544
562	13-2011	2016	0.0015432568040139882	73.90615577346558	158.15177005642724
562	13-2011	2017	0.001622551218782713	84.61532764922202	183.02323258531334
562	13-2011	2018	0.0017465165107845009	94.12932346419242	205.15302620404898
562	13-2011	2019	0.0016735921393971395	88.14547471369166	192.84016008205967
562	13-2011	2020	0.0018016353305307894	96.26255532991625	210.43038834225308
562	13-2011	2021	0.0019068373740125306	112.37238183538129	244.57933516959523
562	13-2011	2022	0.0019355259156275794	117.682864061758	257.0400803058068
562	13-2011	2023	0.0017440774038162074	114.83582713258902	251.9940958930032
562	15-1242 | 15-1243	1997	4.410615301372915e-5	0.8713955578046159	1.3242228718435607
562	15-1242 | 15-1243	1998	4.410615301372915e-5	0.9167407023453271	1.427805995334956
562	15-1242 | 15-1243	1999	4.410615301372915e-5	0.9607828254911903	1.5393906931790782
562	15-1242 | 15-1243	2000	4.913863214735752e-5	1.087632381897498	1.8125794542781783
562	15-1242 | 15-1243	2001	5.015440091589907e-5	1.1201322678210033	1.912277408687893
562	15-1242 | 15-1243	2002	7.374372300452997e-5	2.0727964014159603	3.6725332032998033
562	15-1242 | 15-1243	2003	7.022706751830921e-5	2.1757860877357795	3.9472387353853784
562	15-1242 | 15-1243	2004	0.0001121651070375593	3.704782660201187	6.829725581983211
562	15-1242 | 15-1243	2005	0.0001086146971201589	3.4729370667385178	6.483695625983402
562	15-1242 | 15-1243	2006	0.000145907155406009	5.190656698631897	9.808721017796875
562	15-1242 | 15-1243	2007	0.00014403715570710486	4.989956017306789	9.521592631213755
562	15-1242 | 15-1243	2008	0.00010067596720839926	3.6298696227687923	7.00248605692007
562	15-1242 | 15-1243	2011	7.91407574901074e-5	3.3107534638502	6.600123088216784
562	15-1242 | 15-1243	2012	9.583002491580647e-5	4.0034188831887425	8.077057286848206
562	15-1242 | 15-1243	2013	7.598165585737158e-5	3.0644876151436335	6.273973888295468
562	15-1242 | 15-1243	2014	9.286282833642875e-5	4.323275095627757	9.00421178350216
562	15-1242 | 15-1243	2015	0.00010806360314928215	5.504398793266696	11.603368834026659
562	15-1242 | 15-1243	2016	0.00014190867163347016	8.101152367688933	17.335654561359455
