%SeriesCode,SeriesLabel,MetricName,CalculationType,DefaultScale,TableId:LineNo,SeriesCodeParents
DOPHRG,"Hair, dental, shaving, and miscellaneous personal care products except electrical products","Fisher Price Index","Level",0,U20404:138,NONE
DOPHRX,"Hair, dental, shaving, and miscellaneous personal care products except electrical products","Chained Dollars","Level",-6,U20406:138,NONE
DOPMRA,"Other purchased meals","Fisher Quantity Index","Level",0,U20403:241,NONE
DOPMRC,"Other purchased meals","Current Dollars","Level",-6,U20405:241,DMABRC
DOPMRG,"Other purchased meals","Fisher Price Index","Level",0,U20404:241,NONE
DOPMRX,"Other purchased meals","Chained Dollars","Level",-6,U20406:241,NONE
DORIRA,"Other sporting and recreational goods","Fisher Quantity Index","Level",0,T20503:80,NONE
DORIRC,"Other sporting and recreational goods","Current Dollars","Level",-6,T20505:80,DODRRC
DORIRG,"Other sporting and recreational goods","Fisher Price Index","Level",0,T20504:80,NONE
DORIRX,"Other sporting and recreational goods","Chained Dollars","Level",-6,T20506:80,NONE
DORSRA,"Amusement parks, campgrounds, and related recreational services","Fisher Quantity Index","Level",0,T20503:84|U20403:212,NONE
DORSRC,"Amusement parks, campgrounds, and related recreational services","Current Dollars","Level",-6,T20505:84|U20405:212,DRLSRC
DORSRG,"Amusement parks, campgrounds, and related recreational services","Fisher Price Index","Level",0,T20504:84|U20404:212,NONE
DORSRX,"Amusement parks, campgrounds, and related recreational services","Chained Dollars","Level",-6,T20506:84|U20406:212,NONE
DORTRA,"Other road transportation service","Fisher Quantity Index","Level",0,U20403:206,NONE
DORTRC,"Other road transportation service","Current Dollars","Level",-6,U20405:206,DROTRC
DORTRG,"Other road transportation service","Fisher Price Index","Level",0,U20404:206,NONE
DORTRX,"Other road transportation service","Chained Dollars","Level",-6,U20406:206,NONE
DOSTRA,"Owner-occupied stationary homes","Fisher Quantity Index","Level",0,U20403:162,NONE
DOSTRC,"Owner-occupied stationary homes","Current Dollars","Level",-6,U20405:162,DOWNRC
DOSTRG,"Owner-occupied stationary homes","Fisher Price Index","Level",0,U20404:162,NONE
DOSTRX,"Owner-occupied stationary homes","Chained Dollars","Level",-6,U20406:162,NONE
DOTMRA,"Market-based PCE other services","Fisher Quantity Index","Level",0,U20403:392,NONE
DOTMRC,"Market-based PCE other services","Current Dollars","Level",-6,U20405:392,NONE
DOTMRG,"Market-based PCE other services","Fisher Price Index","Level",0,U20404:392,NONE
DOTMRX,"Market-based PCE other services","Chained Dollars","Level",-6,U20406:392,NONE
DOTRRA,"Other recreational services (81, 94, and part of 92)","Fisher Quantity Index","Level",0,T20403:80|U20403:230,NONE
DOTRRC,"Other recreational services (81, 94, and part of 92)","Current Dollars","Level",-6,T20405:80|U20405:230,DRCARC
DOTRRG,"Other recreational services (81, 94, and part of 92)","Fisher Price Index","Level",0,T20404:80|U20404:230,NONE
DOTRRX,"Other recreational services (81, 94, and part of 92)","Chained Dollars","Level",-6,T20406:80|U20406:230,NONE
DOTSRA,"Other services","Fisher Quantity Index","Level",0,T10503:22|T20303:21|T20403:95|T20803:21|U20403:280,NONE
DOTSRC,"Other services","Current Dollars","Level",-6,T10505:22|T20305:21|T20405:95|T20805:21|U20305:21|U20405:280,DHCERC
DOTSRG,"Other services","Fisher Price Index","Level",0,T10504:22|T10604:22|T20304:21|T20404:95|T20804:21|U20304:21|U20404:280,NONE
DOTSRL,"Other services","Fisher Quantity Index","Percent change, annual rate",0,T10501:22|T20301:21|T20401:95,NONE
DOTSRS,"Other services","Price Contributions","Level",0,T10608:22,NONE
DOTSRV,"Other services","Fisher Price Index","Percent change, annual rate",0,T10607:22|T20307:21|T20407:95,NONE
DOTSRX,"Other services","Chained Dollars","Level",-6,T10506:22|T20306:21|T20406:95|T20806:21|U20306:21|U20406:280,NONE
DOTSRY,"Other services","Quantity Contributions","Level",0,T10502:22,NONE
DOTSRZ,"Other services","Quantity Contributions","Level",0,T20302:21|T20402:95|T20802:21,NONE
DOUGRA,"Outpatient services, gross output","Fisher Quantity Index","Level",0,U20403:345,NONE
DOUGRC,"Outpatient services, gross output","Current Dollars","Level",-6,U20405:345,DHLGRC
DOUGRG,"Outpatient services, gross output","Fisher Price Index","Level",0,U20404:345,NONE
DOUGRX,"Outpatient services, gross output","Chained Dollars","Level",-6,U20406:345,NONE
DOUSRA,"Outpatient services to households","Fisher Quantity Index","Level",0,U20403:358,NONE
DOUSRC,"Outpatient services to households","Current Dollars","Level",-6,U20405:358,DHLRRC
DOUSRG,"Outpatient services to households","Fisher Price Index","Level",0,U20404:358,NONE
DOUSRX,"Outpatient services to households","Chained Dollars","Level",-6,U20406:358,NONE
DOUTRA,"Outpatient services","Fisher Quantity Index","Level",0,T20403:61|T20503:43|U20403:173,NONE
DOUTRC,"Outpatient services","Current Dollars","Level",-6,T20405:61|T20505:43|U20405:173,DHLCRC|DHLTRC
DOUTRG,"Outpatient services","Fisher Price Index","Level",0,T20404:61|T20504:43|U20404:173,NONE
DOUTRX,"Outpatient services","Chained Dollars","Level",-6,T20406:61|T20506:43|U20406:173,NONE
DOVARA,"Other video equipment","Fisher Quantity Index","Level",0,U20403:42,NONE
DOVARC,"Other video equipment","Current Dollars","Level",-6,U20405:42,DVAARC
DOVARG,"Other video equipment","Fisher Price Index","Level",0,U20404:42,NONE
DOVARX,"Other video equipment","Chained Dollars","Level",-6,U20406:42,NONE
DOVERA,"Video discs, tapes, and permanent digital downloads","Fisher Quantity Index","Level",0,U20403:46,NONE
DOVERC,"Video discs, tapes, and permanent digital downloads","Current Dollars","Level",-6,U20405:46,DRECRC
DOVERG,"Video discs, tapes, and permanent digital downloads","Fisher Price Index","Level",0,U20404:46,NONE
DOVERX,"Video discs, tapes, and permanent digital downloads","Chained Dollars","Level",-6,U20406:46,NONE
DOVSRA,"Other motor vehicle services (61)","Fisher Quantity Index","Level",0,T20403:71|T20503:61|U20403:193,NONE
DOVSRC,"Other motor vehicle services (61)","Current Dollars","Level",-6,T20405:71|T20505:61|U20405:193,DMVORC|DMVSRC
DOVSRG,"Other motor vehicle services (61)","Fisher Price Index","Level",0,T20404:71|T20504:61|U20404:193,NONE
DOVSRX,"Other motor vehicle services (61)","Chained Dollars","Level",-6,T20406:71|T20506:61|U20406:193,NONE
DOWNRA,"Imputed rental of owner-occupied nonfarm housing (21)","Fisher Quantity Index","Level",0,T20403:52|T20503:21|T70403:3|U20403:160,NONE
DOWNRC,"Imputed rental of owner-occupied nonfarm housing (21)","Current Dollars","Level",-6,T20405:52|T20505:21|T70405:3|U20405:160,A2008C|DHSGRC
DOWNRG,"Imputed rental of owner-occupied nonfarm housing (21)","Fisher Price Index","Level",0,T20404:52|T20504:21|T70404:3|U20404:160,NONE
DOWNRX,"Imputed rental of owner-occupied nonfarm housing (21)","Chained Dollars","Level",-6,T20406:52|T20506:21|T70406:3|U20406:160,NONE
DPAARA,"Accessories and parts","Fisher Quantity Index","Level",0,U20403:22,NONE
DPAARC,"Accessories and parts","Current Dollars","Level",-6,U20405:22,DMVPRC
DPAARG,"Accessories and parts","Fisher Price Index","Level",0,U20404:22,NONE
DPAARX,"Accessories and parts","Chained Dollars","Level",-6,U20406:22,NONE
DPAPRA,"Household paper products","Fisher Quantity Index","Level",0,U20403:133,NONE
DPAPRC,"Household paper products","Current Dollars","Level",-6,U20405:133,DHOURC
DPAPRG,"Household paper products","Fisher Price Index","Level",0,U20404:133,NONE
DPAPRX,"Household paper products","Chained Dollars","Level",-6,U20406:133,NONE
DPARRA,"Pari-mutuel net receipts","Fisher Quantity Index","Level",0,U20403:229,NONE
DPARRC,"Pari-mutuel net receipts","Current Dollars","Level",-6,U20405:229,DGAMRC
DPARRG,"Pari-mutuel net receipts","Fisher Price Index","Level",0,U20404:229,NONE
DPARRX,"Pari-mutuel net receipts","Chained Dollars","Level",-6,U20406:229,NONE
DPCCRA,"PCE excluding food and energy","Fisher Quantity Index","Level",0,T20303:25|T20803:25|U20403:374,NONE
DPCCRAM,"PCE excluding food and energy","Fisher Quantity Index","Percent change",0,T20801:25,NONE
DPCCRC,"PCE excluding food and energy","Current Dollars","Level",-6,T20305:25|T20805:25|U20305:25|U20405:374,NONE
DPCCRG,"PCE excluding food and energy","Fisher Price Index","Level",0,T20304:25|T20804:25|U20304:25|U20404:374,NONE
DPCCRGM,"PCE excluding food and energy","Fisher Price Index","Percent change",0,T20807:25,NONE
DPCCRL,"PCE excluding food and energy","Fisher Quantity Index","Percent change, annual rate",0,T20301:25,NONE
DPCCRV,"PCE excluding food and energy","Fisher Price Index","Percent change, annual rate",0,T20307:25,NONE
DPCCRX,"PCE excluding food and energy","Chained Dollars","Level",-6,T20306:26|T20806:25|U20306:25|U20406:374,NONE
DPCCRZ,"PCE excluding food and energy","Quantity Contributions","Level",0,T20302:25|T20802:25,NONE
DPCERA,"Personal consumption expenditures","Fisher Quantity Index","Level",0,T10103:2|T10503:2|T20303:1|T20403:1|T20503:1|T20803:1|U20403:1,NONE
DPCERAM,"Personal consumption expenditures (PCE)","Fisher Quantity Index","Percent change",0,T20801:1|T20802:1,NONE
DPCERC,"Personal consumption expenditures","Current Dollars","Level",-6,OECD10205:3|T10105:2|T10505:2|T20100:29|T20305:1|T20405:1|T20505:1|T20600:29|T20805:1|T20900:15|U20305:1|U20305:29|U20405:1,A068RC|A191RC|LA000385|LA000409
DPCERD,"Personal consumption expenditures","Chained Dollar IPDs","Level",0,T10109:2,NONE
DPCERE,"Personal consumption expenditures","Current Dollar Shares","Level",0,T10110:2,NONE
DPCERG,"Personal consumption expenditures","Fisher Price Index","Level",0,T10104:2|T10504:2|T10604:2|T20304:1|T20404:1|T20504:1|T20804:1|U20304:1|U20304:29|U20404:1,NONE
DPCERGM,"Personal consumption expenditures (PCE)","Fisher Price Index","Percent change",0,T20807:1|T20808:1,NONE
DPCERJ,"Personal consumption expenditures","Price Contributions","Level",0,T10108:2,NONE
DPCERL,"Personal consumption expenditures","Fisher Quantity Index","Percent change, annual rate",0,T10101:2|T10501:2|T20301:1|T20302:1|T20401:1|T20402:1,NONE
DPCERO,"Personal consumption expenditures (PCE)","Fisher Quantity Index","Percent change, year ago",0,T10111:2|T20311:1|T20811:1,NONE
DPCERS,"Personal consumption expenditures","Price Contributions","Level",0,T10608:2,NONE
DPCERV,"Personal consumption expenditures","Fisher Price Index","Percent change, annual rate",0,T10107:2|T10607:2|T20307:1|T20308:1|T20407:1|T20408:1,NONE
DPCERX,"Personal consumption expenditures","Chained Dollars","Level",-6,OECD10206:3|T10106:2|T10506:2|T20306:1|T20406:1|T20506:1|T20806:1|U20306:1|U20306:29|U20406:1,NONE
DPCERY,"Personal consumption expenditures","Quantity Contributions","Level",0,T10102:2|T10502:2,NONE
DPCMRA,"Market-based PCE","Fisher Quantity Index","Level",0,T20303:30|T20803:30|U20403:377,NONE
DPCMRAM,"Market-based PCE","Fisher Quantity Index","Percent change",0,T20801:30,NONE
DPCMRC,"Market-based PCE","Current Dollars","Level",-6,T20305:30|T20805:30|U20305:27|U20405:377,NONE
DPCMRG,"Market-based PCE","Fisher Price Index","Level",0,T20304:30|T20804:30|U20304:27|U20404:377,NONE
DPCMRGM,"Market-based PCE","Fisher Price Index","Percent change",0,T20807:30,NONE
DPCMRL,"Market-based PCE","Fisher Quantity Index","Percent change, annual rate",0,T20301:30,NONE
DPCMRV,"Market-based PCE","Fisher Price Index","Percent change, annual rate",0,T20307:30,NONE
DPCMRX,"Market-based PCE","Chained Dollars","Level",-6,T20306:31|T20806:30|U20306:27|U20406:377,NONE
DPCMRZ,"Market-based PCE","Quantity Contributions","Level",0,T20302:30|T20802:30,NONE
DPCRRA,"Personal care","Fisher Quantity Index","Level",0,T20503:118,NONE
DPCRRC,"Personal care","Current Dollars","Level",-6,T20505:118,DOISRC
DPCRRG,"Personal care","Fisher Price Index","Level",0,T20504:118,NONE
DPCRRX,"Personal care","Chained Dollars","Level",-6,T20506:118,NONE
DPCSRA,"Personal care services","Fisher Quantity Index","Level",0,U20403:308,NONE
DPCSRC,"Personal care services","Current Dollars","Level",-6,U20405:308,DPERRC
DPCSRG,"Personal care services","Fisher Price Index","Level",0,U20404:308,NONE
DPCSRX,"Personal care services","Chained Dollars","Level",-6,U20406:308,NONE
DPCXRA,"Market-based PCE excluding food and energy","Fisher Quantity Index","Level",0,T20303:31|T20803:31|U20403:402,NONE
DPCXRAM,"Market-based PCE excluding food and energy","Fisher Quantity Index","Percent change",0,T20801:31,NONE
DPCXRC,"Market-based PCE excluding food and energy","Current Dollars","Level",-6,T20305:31|T20805:31|U20305:28|U20405:402,NONE
DPCXRG,"Market-based PCE excluding food and energy","Fisher Price Index","Level",0,T20304:31|T20804:31|U20304:28|U20404:402,NONE
DPCXRGM,"Market-based PCE excluding food and energy","Fisher Price Index","Percent change",0,T20807:31,NONE
DPCXRL,"Market-based PCE excluding food and energy","Fisher Quantity Index","Percent change, annual rate",0,T20301:31,NONE
DPCXRV,"Market-based PCE excluding food and energy","Fisher Price Index","Percent change, annual rate",0,T20307:31,NONE
DPCXRX,"Market-based PCE excluding food and energy","Chained Dollars","Level",-6,T20306:32|T20806:31|U20306:28|U20406:402,NONE
DPCXRZ,"Market-based PCE excluding food and energy","Quantity Contributions","Level",0,T20302:31|T20802:31,NONE
DPEDRA,"Nonprofit private higher education services to households","Fisher Quantity Index","Level",0,U20403:293,NONE
DPEDRC,"Nonprofit private higher education services to households","Current Dollars","Level",-6,U20405:293,DHEDRC
DPEDRG,"Nonprofit private higher education services to households","Fisher Price Index","Level",0,U20404:293,NONE
DPEDRX,"Nonprofit private higher education services to households","Chained Dollars","Level",-6,U20406:293,NONE
DPENRA,"Pension funds","Fisher Quantity Index","Level",0,U20403:257,NONE
DPENRC,"Pension funds","Current Dollars","Level",-6,U20405:257,DIMPRC
DPENRG,"Pension funds","Fisher Price Index","Level",0,U20404:257,NONE
DPENRX,"Pension funds","Chained Dollars","Level",-6,U20406:257,NONE
DPEORA,"Personal items","Fisher Quantity Index","Level",0,T20503:119,NONE
DPEORC,"Personal items","Current Dollars","Level",-6,T20505:119,DOISRC
DPEORG,"Personal items","Fisher Price Index","Level",0,T20504:119,NONE
DPEORX,"Personal items","Chained Dollars","Level",-6,T20506:119,NONE
DPERRA,"Market-based PCE personal care and clothing services","Fisher Quantity Index","Level",0,T20403:105|U20403:307|U20403:396,NONE
DPERRC,"Market-based PCE personal care and clothing services","Current Dollars","Level",-6,T20405:105|U20405:307|U20405:396,DOTSRC
DPERRG,"Market-based PCE personal care and clothing services","Fisher Price Index","Level",0,T20404:105|U20404:307|U20404:396,NONE
DPERRX,"Market-based PCE personal care and clothing services","Chained Dollars","Level",-6,T20406:105|U20406:307|U20406:396,NONE
DPETRA,"Pets, pet products, and related services","Fisher Quantity Index","Level",0,T20503:92,NONE
DPETRC,"Pets, pet products, and related services","Current Dollars","Level",-6,T20505:92,DRRLRC
DPETRG,"Pets, pet products, and related services","Fisher Price Index","Level",0,T20504:92,NONE
DPETRX,"Pets, pet products, and related services","Chained Dollars","Level",-6,T20506:92,NONE
DPFERA,"PCE food and energy","Fisher Quantity Index","Level",0,U20403:370,NONE
DPFERC,"PCE food and energy","Current Dollars","Level",-6,U20405:370,NONE
DPFERG,"PCE food and energy","Fisher Price Index","Level",0,U20404:370,NONE
DPFERX,"PCE food and energy","Chained Dollars","Level",-6,U20406:370,NONE
DPFTRA,"Parking fees and tolls","Fisher Quantity Index","Level",0,U20403:198,NONE
DPFTRC,"Parking fees and tolls","Current Dollars","Level",-6,U20405:198,DOVSRC
DPFTRG,"Parking fees and tolls","Fisher Price Index","Level",0,U20404:198,NONE
DPFTRX,"Parking fees and tolls","Chained Dollars","Level",-6,U20406:198,NONE
DPFVRA,"Processed fruits and vegetables","Fisher Quantity Index","Level",0,U20403:93,NONE
DPFVRC,"Processed fruits and vegetables","Current Dollars","Level",-6,U20405:93,DFOFRC
DPFVRG,"Processed fruits and vegetables","Fisher Price Index","Level",0,U20404:93,NONE
DPFVRX,"Processed fruits and vegetables","Chained Dollars","Level",-6,U20406:93,NONE
DPHCRA,"Household consumption expenditures","Fisher Quantity Index","Level",0,T20503:2,NONE
DPHCRC,"Of households","Current Dollars","Level",-6,OECD10205:4|T20505:2|T20900:37|U20305:30,DPCERC|W389RC
DPHCRG,"Household consumption expenditures","Fisher Price Index","Level",0,T20504:2|U20304:30,NONE
DPHCRX,"Of households","Chained Dollars","Level",-6,OECD10206:4|T20506:2|U20306:30,NONE
DPHMRA,"Pharmaceutical and other medical products (40 and 41)","Fisher Quantity Index","Level",0,T20403:40|T20503:39|U20403:121,NONE
DPHMRC,"Pharmaceutical and other medical products (40 and 41)","Current Dollars","Level",-6,T20405:40|T20505:39|U20405:121,DMPARC|DONGRC
DPHMRG,"Pharmaceutical and other medical products (40 and 41)","Fisher Price Index","Level",0,T20404:40|T20504:39|U20404:121,NONE
DPHMRX,"Pharmaceutical and other medical products (40 and 41)","Chained Dollars","Level",-6,T20406:40|T20506:39|U20406:121,NONE
DPHORA,"Photographic goods and services","Fisher Quantity Index","Level",0,T20503:93,NONE
DPHORC,"Photographic goods and services","Current Dollars","Level",-6,T20505:93,DRRLRC
DPHORG,"Photographic goods and services","Fisher Price Index","Level",0,T20504:93,NONE
DPHORX,"Photographic goods and services","Chained Dollars","Level",-6,T20506:93,NONE
DPHYRA,"Physician services (44)","Fisher Quantity Index","Level",0,T20403:62|T20503:44|U20403:174,NONE
DPHYRC,"Physician services (44)","Current Dollars","Level",-6,T20405:62|T20505:44|U20405:174,DOUTRC
